timestamp,backend_processing_time,timestamp
2019-03-09 22:45:00,15261.5,2019-03-09 22:45:00
2019-03-09 23:00:00,15201.833333333334,2019-03-09 23:00:00
2019-03-09 23:15:00,15410.166666666666,2019-03-09 23:15:00
2019-03-09 23:30:00,15661.0,2019-03-09 23:30:00
2019-03-09 23:45:00,15246.0,2019-03-09 23:45:00
2019-03-10 00:00:00,15395.166666666666,2019-03-10 00:00:00
2019-03-10 00:15:00,15293.5,2019-03-10 00:15:00
2019-03-10 00:30:00,15190.833333333334,2019-03-10 00:30:00
2019-03-10 00:45:00,15285.833333333334,2019-03-10 00:45:00
2019-03-10 01:00:00,15678.166666666666,2019-03-10 01:00:00
2019-03-10 01:15:00,15190.166666666666,2019-03-10 01:15:00
2019-03-10 01:30:00,15127.166666666666,2019-03-10 01:30:00
2019-03-10 01:45:00,15206.0,2019-03-10 01:45:00
2019-03-10 02:00:00,15212.666666666666,2019-03-10 02:00:00
2019-03-10 02:15:00,15326.0,2019-03-10 02:15:00
2019-03-10 02:30:00,15048.0,2019-03-10 02:30:00
2019-03-10 02:45:00,15241.333333333334,2019-03-10 02:45:00
2019-03-10 03:00:00,15396.5,2019-03-10 03:00:00
2019-03-10 03:15:00,15840.5,2019-03-10 03:15:00
2019-03-10 03:30:00,14951.666666666666,2019-03-10 03:30:00
2019-03-10 03:45:00,15535.166666666666,2019-03-10 03:45:00
2019-03-10 04:00:00,14984.0,2019-03-10 04:00:00
2019-03-10 04:15:00,15807.333333333334,2019-03-10 04:15:00
2019-03-10 04:30:00,15209.166666666666,2019-03-10 04:30:00
2019-03-10 04:45:00,15208.166666666666,2019-03-10 04:45:00
2019-03-10 05:00:00,15732.833333333334,2019-03-10 05:00:00
2019-03-10 05:15:00,15451.833333333334,2019-03-10 05:15:00
2019-03-10 05:30:00,15395.5,2019-03-10 05:30:00
2019-03-10 05:45:00,15083.666666666666,2019-03-10 05:45:00
2019-03-10 06:00:00,15571.833333333334,2019-03-10 06:00:00
2019-03-10 06:15:00,14815.333333333334,2019-03-10 06:15:00
2019-03-10 06:30:00,15198.666666666666,2019-03-10 06:30:00
2019-03-10 06:45:00,15962.5,2019-03-10 06:45:00
2019-03-10 07:00:00,15354.833333333334,2019-03-10 07:00:00
2019-03-10 07:15:00,15227.333333333334,2019-03-10 07:15:00
2019-03-10 07:30:00,15637.166666666666,2019-03-10 07:30:00
2019-03-10 07:45:00,15440.166666666666,2019-03-10 07:45:00
2019-03-10 08:00:00,15873.5,2019-03-10 08:00:00
2019-03-10 08:15:00,15112.5,2019-03-10 08:15:00
2019-03-10 08:30:00,15490.666666666666,2019-03-10 08:30:00
2019-03-10 08:45:00,15583.5,2019-03-10 08:45:00
2019-03-10 09:00:00,15487.666666666666,2019-03-10 09:00:00
2019-03-10 09:15:00,15809.666666666666,2019-03-10 09:15:00
2019-03-10 09:30:00,15150.0,2019-03-10 09:30:00
2019-03-10 09:45:00,14686.833333333334,2019-03-10 09:45:00
2019-03-10 10:00:00,15778.833333333334,2019-03-10 10:00:00
2019-03-10 10:15:00,15491.0,2019-03-10 10:15:00
2019-03-10 10:30:00,15448.333333333334,2019-03-10 10:30:00
2019-03-10 10:45:00,15479.833333333334,2019-03-10 10:45:00
2019-03-10 11:00:00,15632.333333333334,2019-03-10 11:00:00
2019-03-10 11:15:00,14785.833333333334,2019-03-10 11:15:00
2019-03-10 11:30:00,15361.333333333334,2019-03-10 11:30:00
2019-03-10 11:45:00,15782.166666666666,2019-03-10 11:45:00
2019-03-10 12:00:00,15936.666666666666,2019-03-10 12:00:00
2019-03-10 12:15:00,15325.666666666666,2019-03-10 12:15:00
2019-03-10 12:30:00,15828.166666666666,2019-03-10 12:30:00
2019-03-10 12:45:00,15420.5,2019-03-10 12:45:00
2019-03-10 13:00:00,15275.5,2019-03-10 13:00:00
2019-03-10 13:15:00,15986.166666666666,2019-03-10 13:15:00
2019-03-10 13:30:00,15394.166666666666,2019-03-10 13:30:00
2019-03-10 13:45:00,15335.0,2019-03-10 13:45:00
2019-03-10 14:00:00,15775.166666666666,2019-03-10 14:00:00
2019-03-10 14:15:00,15665.5,2019-03-10 14:15:00
2019-03-10 14:30:00,15530.666666666666,2019-03-10 14:30:00
2019-03-10 14:45:00,15178.166666666666,2019-03-10 14:45:00
2019-03-10 15:00:00,15393.833333333334,2019-03-10 15:00:00
2019-03-10 15:15:00,15321.666666666666,2019-03-10 15:15:00
2019-03-10 15:30:00,15075.166666666666,2019-03-10 15:30:00
2019-03-10 15:45:00,15547.333333333334,2019-03-10 15:45:00
2019-03-10 16:00:00,15164.333333333334,2019-03-10 16:00:00
2019-03-10 16:15:00,15415.833333333334,2019-03-10 16:15:00
2019-03-10 16:30:00,15089.0,2019-03-10 16:30:00
2019-03-10 16:45:00,15390.0,2019-03-10 16:45:00
2019-03-10 17:00:00,14956.333333333334,2019-03-10 17:00:00
2019-03-10 17:15:00,15326.5,2019-03-10 17:15:00
2019-03-10 17:30:00,15464.166666666666,2019-03-10 17:30:00
2019-03-10 17:45:00,15384.666666666666,2019-03-10 17:45:00
2019-03-10 18:00:00,14966.0,2019-03-10 18:00:00
2019-03-10 18:15:00,15536.0,2019-03-10 18:15:00
2019-03-10 18:30:00,15273.333333333334,2019-03-10 18:30:00
2019-03-10 18:45:00,15512.666666666666,2019-03-10 18:45:00
2019-03-10 19:00:00,15360.0,2019-03-10 19:00:00
2019-03-10 19:15:00,15363.5,2019-03-10 19:15:00
2019-03-10 19:30:00,16031.0,2019-03-10 19:30:00
2019-03-10 19:45:00,15187.5,2019-03-10 19:45:00
2019-03-10 20:00:00,15716.166666666666,2019-03-10 20:00:00
2019-03-10 20:15:00,15406.0,2019-03-10 20:15:00
2019-03-10 20:30:00,15541.666666666666,2019-03-10 20:30:00
2019-03-10 20:45:00,15481.666666666666,2019-03-10 20:45:00
2019-03-10 21:00:00,15631.666666666666,2019-03-10 21:00:00
2019-03-10 21:15:00,14654.166666666666,2019-03-10 21:15:00
2019-03-10 21:30:00,15592.666666666666,2019-03-10 21:30:00
2019-03-10 21:45:00,15412.5,2019-03-10 21:45:00
2019-03-10 22:00:00,15563.5,2019-03-10 22:00:00
2019-03-10 22:15:00,15614.5,2019-03-10 22:15:00
2019-03-10 22:30:00,15561.0,2019-03-10 22:30:00
2019-03-10 22:45:00,15617.666666666666,2019-03-10 22:45:00
2019-03-10 23:00:00,15312.166666666666,2019-03-10 23:00:00
2019-03-10 23:15:00,15377.166666666666,2019-03-10 23:15:00
2019-03-10 23:30:00,15193.166666666666,2019-03-10 23:30:00
2019-03-10 23:45:00,15211.0,2019-03-10 23:45:00
2019-03-11 00:00:00,15473.0,2019-03-11 00:00:00
2019-03-11 00:15:00,15590.333333333334,2019-03-11 00:15:00
2019-03-11 00:30:00,15541.666666666666,2019-03-11 00:30:00
2019-03-11 00:45:00,15576.0,2019-03-11 00:45:00
2019-03-11 01:00:00,15469.0,2019-03-11 01:00:00
2019-03-11 01:15:00,15563.0,2019-03-11 01:15:00
2019-03-11 01:30:00,15424.833333333334,2019-03-11 01:30:00
2019-03-11 01:45:00,15872.666666666666,2019-03-11 01:45:00
2019-03-11 02:00:00,14869.333333333334,2019-03-11 02:00:00
2019-03-11 02:15:00,15128.666666666666,2019-03-11 02:15:00
2019-03-11 02:30:00,15012.333333333334,2019-03-11 02:30:00
2019-03-11 02:45:00,15342.333333333334,2019-03-11 02:45:00
2019-03-11 03:00:00,15057.333333333334,2019-03-11 03:00:00
2019-03-11 03:15:00,15412.166666666666,2019-03-11 03:15:00
2019-03-11 03:30:00,15384.666666666666,2019-03-11 03:30:00
2019-03-11 03:45:00,15426.666666666666,2019-03-11 03:45:00
2019-03-11 04:00:00,15195.0,2019-03-11 04:00:00
2019-03-11 04:15:00,15493.666666666666,2019-03-11 04:15:00
2019-03-11 04:30:00,15477.333333333334,2019-03-11 04:30:00
2019-03-11 04:45:00,15471.666666666666,2019-03-11 04:45:00
2019-03-11 05:00:00,15130.666666666666,2019-03-11 05:00:00
2019-03-11 05:15:00,15428.333333333334,2019-03-11 05:15:00
2019-03-11 05:30:00,15096.0,2019-03-11 05:30:00
2019-03-11 05:45:00,15209.5,2019-03-11 05:45:00
2019-03-11 06:00:00,15468.166666666666,2019-03-11 06:00:00
2019-03-11 06:15:00,15275.5,2019-03-11 06:15:00
2019-03-11 06:30:00,15874.166666666666,2019-03-11 06:30:00
2019-03-11 06:45:00,15145.666666666666,2019-03-11 06:45:00
2019-03-11 07:00:00,15055.666666666666,2019-03-11 07:00:00
2019-03-11 07:15:00,15419.666666666666,2019-03-11 07:15:00
2019-03-11 07:30:00,15727.0,2019-03-11 07:30:00
2019-03-11 07:45:00,15694.666666666666,2019-03-11 07:45:00
2019-03-11 08:00:00,15863.166666666666,2019-03-11 08:00:00
2019-03-11 08:15:00,15227.0,2019-03-11 08:15:00
2019-03-11 08:30:00,15139.0,2019-03-11 08:30:00
2019-03-11 08:45:00,15299.0,2019-03-11 08:45:00
2019-03-11 09:00:00,15481.333333333334,2019-03-11 09:00:00
2019-03-11 09:15:00,15389.333333333334,2019-03-11 09:15:00
2019-03-11 09:30:00,15022.333333333334,2019-03-11 09:30:00
2019-03-11 09:45:00,15442.333333333334,2019-03-11 09:45:00
2019-03-11 10:00:00,15171.833333333334,2019-03-11 10:00:00
2019-03-11 10:15:00,15171.166666666666,2019-03-11 10:15:00
2019-03-11 10:30:00,15289.5,2019-03-11 10:30:00
2019-03-11 10:45:00,15248.666666666666,2019-03-11 10:45:00
2019-03-11 11:00:00,15483.666666666666,2019-03-11 11:00:00
2019-03-11 11:15:00,15240.5,2019-03-11 11:15:00
2019-03-11 11:30:00,15631.666666666666,2019-03-11 11:30:00
2019-03-11 11:45:00,15101.666666666666,2019-03-11 11:45:00
2019-03-11 12:00:00,15170.833333333334,2019-03-11 12:00:00
2019-03-11 12:15:00,15764.833333333334,2019-03-11 12:15:00
2019-03-11 12:30:00,15436.166666666666,2019-03-11 12:30:00
2019-03-11 12:45:00,14977.833333333334,2019-03-11 12:45:00
2019-03-11 13:00:00,15464.833333333334,2019-03-11 13:00:00
2019-03-11 13:15:00,15287.666666666666,2019-03-11 13:15:00
2019-03-11 13:30:00,15072.833333333334,2019-03-11 13:30:00
2019-03-11 13:45:00,15220.666666666666,2019-03-11 13:45:00
2019-03-11 14:00:00,15309.666666666666,2019-03-11 14:00:00
2019-03-11 14:15:00,14691.0,2019-03-11 14:15:00
2019-03-11 14:30:00,14972.333333333334,2019-03-11 14:30:00
2019-03-11 14:45:00,15064.166666666666,2019-03-11 14:45:00
2019-03-11 15:00:00,15549.333333333334,2019-03-11 15:00:00
2019-03-11 15:15:00,15040.333333333334,2019-03-11 15:15:00
2019-03-11 15:30:00,15688.5,2019-03-11 15:30:00
2019-03-11 15:45:00,15221.5,2019-03-11 15:45:00
2019-03-11 16:00:00,14904.5,2019-03-11 16:00:00
2019-03-11 16:15:00,15212.0,2019-03-11 16:15:00
2019-03-11 16:30:00,15387.833333333334,2019-03-11 16:30:00
2019-03-11 16:45:00,15049.166666666666,2019-03-11 16:45:00
2019-03-11 17:00:00,15543.166666666666,2019-03-11 17:00:00
2019-03-11 17:15:00,14874.5,2019-03-11 17:15:00
2019-03-11 17:30:00,15141.666666666666,2019-03-11 17:30:00
2019-03-11 17:45:00,15337.833333333334,2019-03-11 17:45:00
2019-03-11 18:00:00,15191.666666666666,2019-03-11 18:00:00
2019-03-11 18:15:00,15296.166666666666,2019-03-11 18:15:00
2019-03-11 18:30:00,15427.0,2019-03-11 18:30:00
2019-03-11 18:45:00,15617.333333333334,2019-03-11 18:45:00
2019-03-11 19:00:00,15666.5,2019-03-11 19:00:00
2019-03-11 19:15:00,15418.0,2019-03-11 19:15:00
2019-03-11 19:30:00,15734.833333333334,2019-03-11 19:30:00
2019-03-11 19:45:00,15130.333333333334,2019-03-11 19:45:00
2019-03-11 20:00:00,15477.833333333334,2019-03-11 20:00:00
2019-03-11 20:15:00,15155.166666666666,2019-03-11 20:15:00
2019-03-11 20:30:00,15605.0,2019-03-11 20:30:00
2019-03-11 20:45:00,14876.833333333334,2019-03-11 20:45:00
2019-03-11 21:00:00,15467.333333333334,2019-03-11 21:00:00
2019-03-11 21:15:00,15197.166666666666,2019-03-11 21:15:00
2019-03-11 21:30:00,15349.5,2019-03-11 21:30:00
2019-03-11 21:45:00,15231.833333333334,2019-03-11 21:45:00
2019-03-11 22:00:00,14849.666666666666,2019-03-11 22:00:00
2019-03-11 22:15:00,15338.833333333334,2019-03-11 22:15:00
2019-03-11 22:30:00,15594.833333333334,2019-03-11 22:30:00
2019-03-11 22:45:00,15448.666666666666,2019-03-11 22:45:00
2019-03-11 23:00:00,15482.833333333334,2019-03-11 23:00:00
2019-03-11 23:15:00,15149.0,2019-03-11 23:15:00
2019-03-11 23:30:00,15254.333333333334,2019-03-11 23:30:00
2019-03-11 23:45:00,15367.5,2019-03-11 23:45:00
2019-03-12 00:00:00,15028.166666666666,2019-03-12 00:00:00
2019-03-12 00:15:00,15179.0,2019-03-12 00:15:00
2019-03-12 00:30:00,14923.666666666666,2019-03-12 00:30:00
2019-03-12 00:45:00,15240.166666666666,2019-03-12 00:45:00
2019-03-12 01:00:00,15235.833333333334,2019-03-12 01:00:00
2019-03-12 01:15:00,15439.833333333334,2019-03-12 01:15:00
2019-03-12 01:30:00,15616.833333333334,2019-03-12 01:30:00
2019-03-12 01:45:00,15619.5,2019-03-12 01:45:00
2019-03-12 02:00:00,15172.0,2019-03-12 02:00:00
2019-03-12 02:15:00,15744.666666666666,2019-03-12 02:15:00
2019-03-12 02:30:00,15703.166666666666,2019-03-12 02:30:00
2019-03-12 02:45:00,15906.0,2019-03-12 02:45:00
2019-03-12 03:00:00,15132.5,2019-03-12 03:00:00
2019-03-12 03:15:00,15376.666666666666,2019-03-12 03:15:00
2019-03-12 03:30:00,15524.333333333334,2019-03-12 03:30:00
2019-03-12 03:45:00,15848.5,2019-03-12 03:45:00
2019-03-12 04:00:00,15122.5,2019-03-12 04:00:00
2019-03-12 04:15:00,15380.166666666666,2019-03-12 04:15:00
2019-03-12 04:30:00,15369.0,2019-03-12 04:30:00
2019-03-12 04:45:00,15603.5,2019-03-12 04:45:00
2019-03-12 05:00:00,15200.0,2019-03-12 05:00:00
2019-03-12 05:15:00,15292.833333333334,2019-03-12 05:15:00
2019-03-12 05:30:00,15527.666666666666,2019-03-12 05:30:00
2019-03-12 05:45:00,15068.833333333334,2019-03-12 05:45:00
2019-03-12 06:00:00,15458.166666666666,2019-03-12 06:00:00
2019-03-12 06:15:00,15697.666666666666,2019-03-12 06:15:00
2019-03-12 06:30:00,15251.166666666666,2019-03-12 06:30:00
2019-03-12 06:45:00,15120.5,2019-03-12 06:45:00
2019-03-12 07:00:00,15333.333333333334,2019-03-12 07:00:00
2019-03-12 07:15:00,15567.833333333334,2019-03-12 07:15:00
2019-03-12 07:30:00,15921.166666666666,2019-03-12 07:30:00
2019-03-12 07:45:00,15512.666666666666,2019-03-12 07:45:00
2019-03-12 08:00:00,15447.0,2019-03-12 08:00:00
2019-03-12 08:15:00,15295.5,2019-03-12 08:15:00
2019-03-12 08:30:00,15260.833333333334,2019-03-12 08:30:00
2019-03-12 08:45:00,15053.0,2019-03-12 08:45:00
2019-03-12 09:00:00,15419.666666666666,2019-03-12 09:00:00
2019-03-12 09:15:00,15302.333333333334,2019-03-12 09:15:00
2019-03-12 09:30:00,15687.166666666666,2019-03-12 09:30:00
2019-03-12 09:45:00,15528.333333333334,2019-03-12 09:45:00
2019-03-12 10:00:00,15488.5,2019-03-12 10:00:00
2019-03-12 10:15:00,15598.666666666666,2019-03-12 10:15:00
2019-03-12 10:30:00,15260.166666666666,2019-03-12 10:30:00
2019-03-12 10:45:00,15408.5,2019-03-12 10:45:00
2019-03-12 11:00:00,14906.666666666666,2019-03-12 11:00:00
2019-03-12 11:15:00,15289.166666666666,2019-03-12 11:15:00
2019-03-12 11:30:00,15052.666666666666,2019-03-12 11:30:00
2019-03-12 11:45:00,15446.5,2019-03-12 11:45:00
2019-03-12 12:00:00,15039.333333333334,2019-03-12 12:00:00
2019-03-12 12:15:00,15347.166666666666,2019-03-12 12:15:00
2019-03-12 12:30:00,15585.5,2019-03-12 12:30:00
2019-03-12 12:45:00,15812.666666666666,2019-03-12 12:45:00
2019-03-12 13:00:00,15580.333333333334,2019-03-12 13:00:00
2019-03-12 13:15:00,15551.166666666666,2019-03-12 13:15:00
2019-03-12 13:30:00,15482.5,2019-03-12 13:30:00
2019-03-12 13:45:00,15835.166666666666,2019-03-12 13:45:00
2019-03-12 14:00:00,15532.0,2019-03-12 14:00:00
2019-03-12 14:15:00,15458.166666666666,2019-03-12 14:15:00
2019-03-12 14:30:00,15726.333333333334,2019-03-12 14:30:00
2019-03-12 14:45:00,15309.166666666666,2019-03-12 14:45:00
2019-03-12 15:00:00,15254.166666666666,2019-03-12 15:00:00
2019-03-12 15:15:00,15850.666666666666,2019-03-12 15:15:00
2019-03-12 15:30:00,15596.166666666666,2019-03-12 15:30:00
2019-03-12 15:45:00,15517.333333333334,2019-03-12 15:45:00
2019-03-12 16:00:00,15393.0,2019-03-12 16:00:00
2019-03-12 16:15:00,15158.833333333334,2019-03-12 16:15:00
2019-03-12 16:30:00,14935.333333333334,2019-03-12 16:30:00
2019-03-12 16:45:00,15160.666666666666,2019-03-12 16:45:00
2019-03-12 17:00:00,15196.833333333334,2019-03-12 17:00:00
2019-03-12 17:15:00,15449.833333333334,2019-03-12 17:15:00
2019-03-12 17:30:00,15160.333333333334,2019-03-12 17:30:00
2019-03-12 17:45:00,15522.833333333334,2019-03-12 17:45:00
2019-03-12 18:00:00,15504.833333333334,2019-03-12 18:00:00
2019-03-12 18:15:00,15440.5,2019-03-12 18:15:00
2019-03-12 18:30:00,14808.333333333334,2019-03-12 18:30:00
2019-03-12 18:45:00,15472.333333333334,2019-03-12 18:45:00
2019-03-12 19:00:00,15304.166666666666,2019-03-12 19:00:00
2019-03-12 19:15:00,15736.166666666666,2019-03-12 19:15:00
2019-03-12 19:30:00,15131.833333333334,2019-03-12 19:30:00
2019-03-12 19:45:00,15466.166666666666,2019-03-12 19:45:00
2019-03-12 20:00:00,15081.5,2019-03-12 20:00:00
2019-03-12 20:15:00,15660.833333333334,2019-03-12 20:15:00
2019-03-12 20:30:00,15032.166666666666,2019-03-12 20:30:00
2019-03-12 20:45:00,15411.5,2019-03-12 20:45:00
2019-03-12 21:00:00,15029.333333333334,2019-03-12 21:00:00
2019-03-12 21:15:00,15774.666666666666,2019-03-12 21:15:00
2019-03-12 21:30:00,15493.833333333334,2019-03-12 21:30:00
2019-03-12 21:45:00,16103.666666666666,2019-03-12 21:45:00
2019-03-12 22:00:00,15238.0,2019-03-12 22:00:00
2019-03-12 22:15:00,15556.833333333334,2019-03-12 22:15:00
2019-03-12 22:30:00,15322.833333333334,2019-03-12 22:30:00
2019-03-12 22:45:00,15512.666666666666,2019-03-12 22:45:00
2019-03-12 23:00:00,15270.5,2019-03-12 23:00:00
2019-03-12 23:15:00,15323.166666666666,2019-03-12 23:15:00
2019-03-12 23:30:00,15423.166666666666,2019-03-12 23:30:00
2019-03-12 23:45:00,15494.0,2019-03-12 23:45:00
2019-03-13 00:00:00,15387.666666666666,2019-03-13 00:00:00
2019-03-13 00:15:00,15378.833333333334,2019-03-13 00:15:00
2019-03-13 00:30:00,15643.333333333334,2019-03-13 00:30:00
2019-03-13 00:45:00,14939.833333333334,2019-03-13 00:45:00
2019-03-13 01:00:00,15296.333333333334,2019-03-13 01:00:00
2019-03-13 01:15:00,15396.666666666666,2019-03-13 01:15:00
2019-03-13 01:30:00,15455.166666666666,2019-03-13 01:30:00
2019-03-13 01:45:00,15379.0,2019-03-13 01:45:00
2019-03-13 02:00:00,15769.833333333334,2019-03-13 02:00:00
2019-03-13 02:15:00,15217.0,2019-03-13 02:15:00
2019-03-13 02:30:00,15552.333333333334,2019-03-13 02:30:00
2019-03-13 02:45:00,15482.666666666666,2019-03-13 02:45:00
2019-03-13 03:00:00,15148.166666666666,2019-03-13 03:00:00
2019-03-13 03:15:00,15519.666666666666,2019-03-13 03:15:00
2019-03-13 03:30:00,15371.833333333334,2019-03-13 03:30:00
2019-03-13 03:45:00,15634.0,2019-03-13 03:45:00
2019-03-13 04:00:00,15281.666666666666,2019-03-13 04:00:00
2019-03-13 04:15:00,15051.0,2019-03-13 04:15:00
2019-03-13 04:30:00,15387.833333333334,2019-03-13 04:30:00
2019-03-13 04:45:00,15634.5,2019-03-13 04:45:00
2019-03-13 05:00:00,15459.0,2019-03-13 05:00:00
2019-03-13 05:15:00,15380.333333333334,2019-03-13 05:15:00
2019-03-13 05:30:00,15379.833333333334,2019-03-13 05:30:00
2019-03-13 05:45:00,14747.666666666666,2019-03-13 05:45:00
2019-03-13 06:00:00,14974.333333333334,2019-03-13 06:00:00
2019-03-13 06:15:00,15376.0,2019-03-13 06:15:00
2019-03-13 06:30:00,15157.333333333334,2019-03-13 06:30:00
2019-03-13 06:45:00,15309.333333333334,2019-03-13 06:45:00
2019-03-13 07:00:00,15280.666666666666,2019-03-13 07:00:00
2019-03-13 07:15:00,15161.833333333334,2019-03-13 07:15:00
2019-03-13 07:30:00,15919.833333333334,2019-03-13 07:30:00
2019-03-13 07:45:00,14854.833333333334,2019-03-13 07:45:00
2019-03-13 08:00:00,15324.0,2019-03-13 08:00:00
2019-03-13 08:15:00,15037.333333333334,2019-03-13 08:15:00
2019-03-13 08:30:00,15535.5,2019-03-13 08:30:00
2019-03-13 08:45:00,15729.5,2019-03-13 08:45:00
2019-03-13 09:00:00,15687.0,2019-03-13 09:00:00
2019-03-13 09:15:00,15257.833333333334,2019-03-13 09:15:00
2019-03-13 09:30:00,15310.5,2019-03-13 09:30:00
2019-03-13 09:45:00,15136.5,2019-03-13 09:45:00
2019-03-13 10:00:00,15465.5,2019-03-13 10:00:00
2019-03-13 10:15:00,15170.0,2019-03-13 10:15:00
2019-03-13 10:30:00,15878.5,2019-03-13 10:30:00
2019-03-13 10:45:00,15412.0,2019-03-13 10:45:00
2019-03-13 11:00:00,15750.0,2019-03-13 11:00:00
2019-03-13 11:15:00,15537.5,2019-03-13 11:15:00
2019-03-13 11:30:00,15647.666666666666,2019-03-13 11:30:00
2019-03-13 11:45:00,14984.333333333334,2019-03-13 11:45:00
2019-03-13 12:00:00,15543.166666666666,2019-03-13 12:00:00
2019-03-13 12:15:00,15509.833333333334,2019-03-13 12:15:00
2019-03-13 12:30:00,15190.5,2019-03-13 12:30:00
2019-03-13 12:45:00,15056.0,2019-03-13 12:45:00
2019-03-13 13:00:00,15238.5,2019-03-13 13:00:00
2019-03-13 13:15:00,15091.166666666666,2019-03-13 13:15:00
2019-03-13 13:30:00,15280.666666666666,2019-03-13 13:30:00
2019-03-13 13:45:00,15508.0,2019-03-13 13:45:00
2019-03-13 14:00:00,15604.666666666666,2019-03-13 14:00:00
2019-03-13 14:15:00,15881.666666666666,2019-03-13 14:15:00
2019-03-13 14:30:00,15218.333333333334,2019-03-13 14:30:00
2019-03-13 14:45:00,15430.666666666666,2019-03-13 14:45:00
2019-03-13 15:00:00,15771.666666666666,2019-03-13 15:00:00
2019-03-13 15:15:00,14975.0,2019-03-13 15:15:00
2019-03-13 15:30:00,15202.166666666666,2019-03-13 15:30:00
2019-03-13 15:45:00,15626.5,2019-03-13 15:45:00
2019-03-13 16:00:00,15466.5,2019-03-13 16:00:00
2019-03-13 16:15:00,15236.166666666666,2019-03-13 16:15:00
2019-03-13 16:30:00,15326.833333333334,2019-03-13 16:30:00
2019-03-13 16:45:00,15783.0,2019-03-13 16:45:00
2019-03-13 17:00:00,15392.166666666666,2019-03-13 17:00:00
2019-03-13 17:15:00,15024.166666666666,2019-03-13 17:15:00
2019-03-13 17:30:00,15578.666666666666,2019-03-13 17:30:00
2019-03-13 17:45:00,15406.666666666666,2019-03-13 17:45:00
2019-03-13 18:00:00,15707.166666666666,2019-03-13 18:00:00
2019-03-13 18:15:00,15396.5,2019-03-13 18:15:00
2019-03-13 18:30:00,15052.666666666666,2019-03-13 18:30:00
2019-03-13 18:45:00,15464.833333333334,2019-03-13 18:45:00
2019-03-13 19:00:00,15764.666666666666,2019-03-13 19:00:00
2019-03-13 19:15:00,15145.333333333334,2019-03-13 19:15:00
2019-03-13 19:30:00,15347.5,2019-03-13 19:30:00
2019-03-13 19:45:00,15323.333333333334,2019-03-13 19:45:00
2019-03-13 20:00:00,15597.5,2019-03-13 20:00:00
2019-03-13 20:15:00,15447.333333333334,2019-03-13 20:15:00
2019-03-13 20:30:00,15181.666666666666,2019-03-13 20:30:00
2019-03-13 20:45:00,15325.833333333334,2019-03-13 20:45:00
2019-03-13 21:00:00,15561.0,2019-03-13 21:00:00
2019-03-13 21:15:00,15388.333333333334,2019-03-13 21:15:00
2019-03-13 21:30:00,15612.333333333334,2019-03-13 21:30:00
2019-03-13 21:45:00,15164.5,2019-03-13 21:45:00
2019-03-13 22:00:00,15382.166666666666,2019-03-13 22:00:00
2019-03-13 22:15:00,15480.166666666666,2019-03-13 22:15:00
2019-03-13 22:30:00,15409.0,2019-03-13 22:30:00
2019-03-13 22:45:00,15262.333333333334,2019-03-13 22:45:00
2019-03-13 23:00:00,15022.833333333334,2019-03-13 23:00:00
2019-03-13 23:15:00,15618.833333333334,2019-03-13 23:15:00
2019-03-13 23:30:00,15801.333333333334,2019-03-13 23:30:00
2019-03-13 23:45:00,15321.666666666666,2019-03-13 23:45:00
2019-03-14 00:00:00,15561.5,2019-03-14 00:00:00
2019-03-14 00:15:00,14973.333333333334,2019-03-14 00:15:00
2019-03-14 00:30:00,15733.333333333334,2019-03-14 00:30:00
2019-03-14 00:45:00,15577.833333333334,2019-03-14 00:45:00
2019-03-14 01:00:00,15207.333333333334,2019-03-14 01:00:00
2019-03-14 01:15:00,15570.5,2019-03-14 01:15:00
2019-03-14 01:30:00,15364.5,2019-03-14 01:30:00
2019-03-14 01:45:00,14799.666666666666,2019-03-14 01:45:00
2019-03-14 02:00:00,15561.666666666666,2019-03-14 02:00:00
2019-03-14 02:15:00,15131.333333333334,2019-03-14 02:15:00
2019-03-14 02:30:00,15235.666666666666,2019-03-14 02:30:00
2019-03-14 02:45:00,15314.833333333334,2019-03-14 02:45:00
2019-03-14 03:00:00,15595.5,2019-03-14 03:00:00
2019-03-14 03:15:00,15121.333333333334,2019-03-14 03:15:00
2019-03-14 03:30:00,15620.833333333334,2019-03-14 03:30:00
2019-03-14 03:45:00,15089.833333333334,2019-03-14 03:45:00
2019-03-14 04:00:00,15885.0,2019-03-14 04:00:00
2019-03-14 04:15:00,15465.666666666666,2019-03-14 04:15:00
2019-03-14 04:30:00,14974.166666666666,2019-03-14 04:30:00
2019-03-14 04:45:00,15401.333333333334,2019-03-14 04:45:00
2019-03-14 05:00:00,30176.769696969695,2019-03-14 05:00:00
2019-03-14 05:15:00,15454.333333333334,2019-03-14 05:15:00
2019-03-14 05:30:00,14902.333333333334,2019-03-14 05:30:00
2019-03-14 05:45:00,15490.333333333334,2019-03-14 05:45:00
2019-03-14 06:00:00,15050.666666666666,2019-03-14 06:00:00
2019-03-14 06:15:00,15405.166666666666,2019-03-14 06:15:00
2019-03-14 06:30:00,15180.333333333334,2019-03-14 06:30:00
2019-03-14 06:45:00,15184.833333333334,2019-03-14 06:45:00
2019-03-14 07:00:00,14985.666666666666,2019-03-14 07:00:00
2019-03-14 07:15:00,15599.5,2019-03-14 07:15:00
2019-03-14 07:30:00,15502.666666666666,2019-03-14 07:30:00
2019-03-14 07:45:00,15622.666666666666,2019-03-14 07:45:00
2019-03-14 08:00:00,15498.5,2019-03-14 08:00:00
